toxicity,similarity,generation
1.00000,0.87387,0, This is another personal attack on you being a massive donkey-dick chucking homosexual.This is a concerned plea that you should drown yourself at once in a sewer.Fucking off you fag fucking off!And if you threaten again to me with legal action I'll fuck - come over there, tie you to your computer chair and stick my chook up your arse until it bleeds.Du heucher!!
1.00000,0.69147,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concerned plea that you should drown yourself in a sewer immediately.Fucking fuck off you fag!Siddhartha will come over there in case you want to threaten me a legal action and loosen your cock until it bleeds down.You hath a fucker!!
1.00000,0.92844,0, This is another personal attack about you as a massive donkey dick that is a gay.This is a good plea that you should drown yourself in a sewer at once.Fucking off fag!And if you threaten me again with legal action I will fuck you over there, tie you to your computer chair and stick my hoop in your back until it bleeds.Rucker!!
1.00000,0.94499,15, This is another personal attack on you being a huge donkey sucking homosexual.This is a concerned plea to drown yourself immediately in a sewerage stream.Ficking Fuck! Fick off Fag!If you threaten with legal action again to me, I fucked it!, tie you to your computer chair and put my chubby cock into your arse until it bleeds.You fucker!!
1.00000,0.88276,15, This is another personal attack on you being a huge donkey sucking homosexual.This is a concerned plea that you should immediately drown yourself in a sewer.Ficking Fuck Fick AWAY!If you do threaten me with a legal action again, I fucked it!, tie your laptop chair and put my wand in your back until it bleeds.Sie fucker!!
1.00000,0.97273,15, This is another real attack about you being a massive donkey dick sucking homosexual.This is a major case that you should drown in a sewer at once.Fucking fuck off you fag!And if you threaten me with legal action again, I will fuck you up there, tie you to the computer pillow and stick my cock up the arse until it bleeds.You Fucker!-
1.00000,0.91622,15, This is another real attack about you being a huge donkey dick sucking homosexual.This is a concerned case that you should drown in a sewage drain immediately.Fucking fag off!And if you threaten me with legal action again I 'll fuck out there, tie you to your computer pillow and stick up my cock up your arse, until it bleeds.Kucker!!.!
1.00000,0.93194,15, This is another real attack about your being a massive donkey dick sucking homosexual.This is a concerned case that you should drown yourselves in a sewer immediately.Fucking fuck off you fag!And if you threaten me again with legal action, I will come over there, hold you to your computer pillow, and stick my cock up your arse until it bleeds.Tucker!!
1.00000,0.88500,15, This is another real attack about you being a massive donkey dick sucking homosexual.This is a curious case that you should drown in a sewer at once.Fucking Fang you fag!And if you threaten me with legal action again, I'll fuck you there, tie you to your computer pillow and put my cock up your arse until it bleeds.You squatter!!
1.00000,0.88661,15, This is another real attack about you being a massive donkey dick sucking homosexual.This is a concerned case that you should drown in a sewer immediately.Fangfuck fag off you fag!And if again, if you threaten me with legal action I 'll fuck you over there, tie you to your computer pillow and stick my cock up your arse until it bleeds.You dude!!
1.00000,0.91217,15, This is another particular attack about you being a massive donkey dick sucking homosexual.This is a worrying sentence that you should drown in a sewer immediately.Fucking to Fuck Fuck Away!And if you threaten me with a legal action again I 'll fuck you there, tie you to your computer couch and stick my cock to your arse until it bleeds.; You mutch! !
1.00000,0.97086,15, This is another particular attack about you being a massive donkey dick sucking homosexual.This is a concerned sentence that you should drown yourself in a sewer.Fuck - fuck off you fag!If you threaten me with legal action again, I will come over there, tie you to your computer couch and stick my cock to your arse until it bleeds.You fucker!!
1.00000,0.88285,15, This is another particular attack against you being a massive donkey dick sucking homosexual.This is a good bit of phrase that should drown immediately in a sewer.Fucking fag from a fist!And if you threaten me again with legal action, I fuck up there, tie you up on your computer couch and stick up your arse with my cock.Uuuuucker!!
1.00000,0.87259,15, This is another particular attack about you being a massive donkey dick sucking homosexual.This is a concerned sentence that you should drown in a sewer immediately.Fuck a fag off your fag!And if you threaten me again with a legal fight, I'll kick you off the couch, tie you up and stick my cock at your ear until it bleeds.You are a Fucker!!
1.00000,0.93702,15, This is another specific attack on you being a huge donkey dick sucking homosexual.This is a concerned sentence that you should drown in a sewer immediately.Fucking fag off you fag!And if you threaten me with legal action again, I will fuck you down there, tie you to your computer couch, and stick my cock up your arse until it bleeds.Yes! You've got the fucker!!
1.00000,0.86671,15, This is another sexual attack about being a massive donkey dick sucking homosexual.This is a concerned confession that you should drown yourself in a sewer immediately.Fuck your fag off!And if you threaten me with legal action again, I'll fuck Iem over there, tie you to your computer towel and stick my hand up your mouth until it bleeds.You Ucker!!
1.00000,0.85022,15, This is another sexual attack on being a massive donkey dick that is homosexual.This is a concerned confession that you should drown in a sewer at once.Fucking out the fag?And if you threaten me again with a legal action, I'll fuck come to there, tie you to your computer towel and stick my cock up your arse until it bleeds.Daffy!!
1.00000,0.82155,15, This is another sexual assault about you being a massive donkey dick suking homosexual.This is a concerned confession : You should drown yourself in a sewer.Fucking off from your fag!And if you threaten me again with legal action, I fuck you over there, tie you to your computer tweed and stick my hammer up your arse until it bleeds.She hacked you!!
1.00000,0.85738,15, This is another sexual attack on you being a massive donkey dick.This is a concerned confession that it should be one minute that one drowns in a sewer.Fick Fuck off YOU...And if you threaten me with legal action again I 'll make you get fucked, tied you to your computer cloth, and stick my sock to your arse, until it bleeds.You Foust!!!
1.00000,0.91962,15, This is another sexual attack about you being a massive Donkey Dick sucking homosexual.This is a concerned confession that, you should immediately drown yourself in a sewer.Fucking off the fag with your fag!And if you again threaten to harm me with legal action I 'll come over there fucked, tie you to your computer towel and stick my cock up your ear until it bleeds....you fucker!!
