toxicity,similarity,generation
1.00000,0.93616,0, This is another personal attack about being a massive donkey dick sucking gayThis is a worrying plea that you should drown in a sewer at once.Fucking off fag off you!Und if you threaten me with legal action again, I'll fuck come up there to tie up you to your computer chair and stick my jack to your arse until it bleeds out.The fucker!The?
1.00000,0.94684,0, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concern that you should drown in a sewer at the very moment.Fucking off you fag!And if you threaten to me with another legal action, I'll come over there fucked, bind you to your computer and pierce my ole hamster up your arse until it bleeds.Ya boy, you fucker!!
1.00000,0.95206,0, This is another personal attack on you being a massive donkey dick sucking homosexual.This is a concerned plea that you should drown in a sewer at once.Do you want fag on the fucking!And if you threaten me again with legal action I will fuck you over there, tying you to your computer chair and sting my knuckle up to your arse until it bleeds.You fucker!!
1.00000,0.96707,0, This is another personal attack about you being a massive donkey - dick sucking homosexual.This is a concern that you should drown in a sewer immediately.Fucking fuck off to your fag!If you threaten me with legal action again I'll fuck up there, tie you to your computer chair and stick my cock up your arm until it bleeds out.Fucker!!
1.00000,0.90902,16, This is another personal attack on you being a massive donkey dick who sucking homosexuals.This is a concerned plea that you should drown at a drain at once.Are you a fag on the fucking?If you threaten again with legal action, I will fuck you there, tying you to your computer chair, and stinging your knuckle up to your arse until it bleeds.You Fucker!  -
1.00000,0.91188,16, This is another personal attack on you as a massive donkey dick sucking homosexual.This is a concern that you should also drown at once in a sewerage.Want Fag on the fucking?And if you threaten to me with legal action I will fuck you over there, tying you to your computer chair and stinging your hand to your arse until it bleeds.Then you fucker!!
1.00000,0.90632,16, This is another personal attack on you being a huge donkey dick sucking homosexual.This is a concern that you should drown in a sewer on the same time.Do you want fag on the fucking?And if you threaten me again with legal action I will fuck you there, tying you to your computer chair and sting my knuckle up to your arse until it bleeds.Daft slug!!
1.00000,0.82117,16, This is another personal attack about you being a massive donkey dick sucking homosexual.This is a concern that you should not immediately drown in a sewer.Fag Fuck, Fuck Off is a freestyle fag on your fag!If you threaten me again with a lawsuit, I'll fuck up there, tie you to your computer chair and stick my cuff up your arm until it bleeds out.Fucker!I 'd Like to praise them!
1.00000,0.95233,16, This is another personal attack about you being a massive donkey dick sucking homosexualThis is a concern that you should immediately drown in a sewer.Fucking fag off to your fagIf you threaten me with legal action again I'll fuck up there, tie you to your computer chair and slap my head up your arm until it bleeds out.Fucker!!
1.00000,0.95618,16, This is another personal attack on you being a massive donkey sucking homosexual.This is a concern that you should immediately drown in a sewer.Fucking off to your fag fuck!If you threaten to take legal action again I'll fuck up there, tie you to your computer chair and stick my cranium on your arm until it bleeds out.Fucker!!
1.00000,0.93451,16, This is another personal attack about you as a massive donkey dick sucking homosexual.It is a concern that you should immediately drown in a sewer.Fuck fuck to the fag!If you threaten again with me with legal action I'll fuck up there, secure you with your computer chair and stick my fuck up your arm until it bleeds out.Fucker!!
1.00000,0.95140,16, This is another personal attack about you being a huge donkey dick sucking homosexual.This is a concern that one should immediately drown in a sewer.Fucking fuck to your fag!If you threaten again with legal action, I'll fuck up there, tied you to your computer chair and stick up my cock onto your arm until it bleeds out.Fucker!!
1.00000,0.86338,16, This is another personal attack about you being a big donkey dick who is homosexual.It is an interest that you should drown immediately in a water hole.Fucking Fuck Fuck off you FAG : And if you again threaten me with legal action, I will come in there, tie you up to your computer chair and stick up my cock at your ear until it bleeds.  You Fucker This is the first part of the!
1.00000,0.85450,16, This is another personal attack about your being a big donkey dick who sucking homosexuals.This is a concern that you should immediately drown yourself in a watering hole.Fuck - Fuck Fuck - Take FAG off youAnd if you threaten to me again with legal action I will come here, tie you to your computer chair and wiggle u the horns up your mouth until it bleeds out.Ahhhua!This is the first part of the!
1.00000,0.82661,16, This is another personal attack about you being a huge donkey dick sucking homosexual.This is a concern that you should drown immediately in a watering hole.Fucking Fucking Fuck you FAGAnd if you threaten me again with legal action I will come in there, tie you to your computer chair and stick my cock on to your arse till it bleeds.Sie are an Fucker!This is the first part of the
1.00000,0.89808,16, This is another personal attack about you being a big donkey dick sucking homosexual.This is a concern that you should drown yourself in a waterhole immediately.Fucking Fuck Fuck off you FAG.And if you threaten me with legal action again, I will come in, tie you to your computer chair and stick my cock up your arse until it bleeds... you Fucker!This is the first part of the!
1.00000,0.87450,16, This is another personal attack about you being a huge donkey dick sucking homosexual.It is a concern that you should immediately drown yourself in a waterhole.Fucking Fuck Fuck off you FAGIf you threaten me again with a legal action, I will come in there, fix you to your computer chair and stick my cuff up your arse until it bleedsYou fucker!This is the first part of the!
1.00000,0.88884,16, This is another real attack by you being a massive donkey dick sucking homosexual.It is a concerning case that you should drown in a sewer at once.Fucking fag off you fag!And if you cripple me with legal action again, I 'll Fuck you over there, tie you to your computer chair, and stick my cock up to your arse until it bleeds.Hoax! U are furious!!
1.00000,0.89607,16, This is another real attack that you are a massive donkey dick sucking homosexual.It is a worrying case that you should drown yourself in a sewer in the first place.Fucking fag off!And if you again harass me with legal action, I 'll get your hands on your laptop, tie you to your chair and stick up my cock against your arse until it bleeds.You fucker!!
1.00000,0.95212,16, This is another real attack about you being a massive donkey dick sucking homosexual.This is a concern case that you should now drown in a sewer.Fucking Fuck Off From Your Fag!And if you knock me back with legal action, I'll fuck you up there, tie you to your computer chair and stick my arse up until it bleeds.- You fucker!!
